"Year","Region_name","All_motor_vehicles",
"2019","South East","5005"
"2019","East of England","152316"
"2018","Yorkshire and the Humber","2196"
"2008","East of England","74021"
"2001","Scotland","527"
"2000","Yorkshire and the Humber","5059"
"2007","South West","16179"
"2011","East of England","12868"
"2013","North West","13883"
"2020","Scotland","19724"
"2011","Scotland","718"
"2010","North West","9508"
"2016","West Midlands","2441"
"2014","South East","1893"
"2021","North West","21098"
"2010","East of England","23593"
"2010","South East","522"
"2011","South West","4741"
"2003","West Midlands","11307"
"2018","Yorkshire and the Humber","105"
"2005","South West","17423"
"2017","Wales","860"
"2017","East of England","12435"
"2021","South West","66197"
"2004","North West","1879"
"2003","North West","17924"
"2009","South East","3988"
"2016","South East","68889"
"2021","Yorkshire and the Humber","13804"
"2011","North West","22409"
"2008","North East","34327"
"2008","Yorkshire and the Humber","12713"
"2018","East of England","5617"
"2001","Scotland","2478"
"2001","Scotland","255"
"2002","Scotland","11627"
"2000","South East","52847"
"2011","West Midlands","4248"
"2010","North West","21640"
"2011","South West","8608"
"2015","South East","98"
"2001","East Midlands","42064"
"2007","North East","35538"
"2016","South West","5381"
"2006","West Midlands","16816"
"2021","East Midlands","10974"
"2017","East of England","7890"
"2012","East of England","41532"
"2004","West Midlands","14667"
"2010","London","69539"
"2008","East of England","38485"
"2012","South East","9091"
"2004","London","6761"
"2000","East Midlands","12044"
"2004","London","16402"
"2008","Scotland","5277"
"2019","South East","21454"
"2021","West Midlands","26552"
"2015","Wales","2203"
"2007","North West","12992"
"2001","East Midlands","8848"
"2000","Scotland","3562"
"2009","Yorkshire and the Humber","10521"
"2009","North West","2360"
"2007","West Midlands","11114"
"2001","London","19492"
"2004","North West","136413"
"2012","London","19252"
"2002","West Midlands","25443"
"2016","Yorkshire and the Humber","18321"
"2021","Wales","1417"
"2010","West Midlands","14850"
"2020","North West","11171"
"2009","Wales","1417"
"2001","East Midlands","26784"
"2019","Wales","14368"
"2016","Yorkshire and the Humber","1767"
"2009","Scotland","4314"
"2016","Wales","6244"
"2002","South East","2157"
"2010","London","6912"
"2007","North West","952"
"2015","South East","19902"
"2021","Yorkshire and the Humber","31146"
"2016","North West","4972"
"2020","South West","19785"
"2002","Scotland","3697"
"2002","West Midlands","14399"
"2012","Yorkshire and the Humber","20352"
"2005","South West","8895"
"2013","London","10594"
"2003","London","14479"
"2006","East of England","10722"
"2009","North East","9135"
"2002","North East","35898"
"2020","South East","11018"
"2011","London","7824"
"2000","East of England","12846"
"2021","London","40370"
"2000","East Midlands","12714"
"2009","South East","6763"
"2005","Scotland","1549"
"2004","North West","15535"
"2019","London","9611"
"2021","South East","4251"
"2008","Wales","18983"
"2003","North West","20372"
"2006","North West","1747"
"2001","Scotland","78662"
"2019","South East","103"
"2016","West Midlands","72949"
"2019","Wales","8795"
"2011","Yorkshire and the Humber","11511"
"2018","Yorkshire and the Humber","16441"
"2020","East of England","211"
"2009","North West","16817"
"2013","South West","48"
"2001","London","10387"
"2005","East Midlands","34407"
"2009","Scotland","3963"
"2004","West Midlands","9457"
"2010","North West","47614"
"2000","Wales","13178"
"2016","South East","12796"
"2015","South West","480"
"2010","North West","22371"
"2014","Scotland","47758"
"2018","North East","270"
"2008","South East","11700"
"2014","North West","92311"
"2015","London","11176"
"2008","North East","10241"
"2005","East of England","14320"
"2015","North West","29290"
"2005","North West","18481"
"2004","North West","26144"
"2003","West Midlands","17818"
"2000","South East","24092"
"2021","North West","4623"
"2011","West Midlands","12321"
"2019","Wales","50"
"2017","Wales","1750"
"2005","South East","3231"
"2010","Wales","33970"
"2004","South East","14861"
"2015","East of England","26389"
"2002","Scotland","10757"
"2018","London","15110"
"2006","East of England","9432"
"2011","South East","3659"
"2012","Scotland","14819"
"2019","South West","18977"
"2012","London","1650"
"2009","North West","376"
"2019","South West","15742"
"2019","East Midlands","3478"
"2011","East of England","13228"
"2016","Wales","27823"
"2011","South West","19061"
"2014","East Midlands","27637"
"2020","South West","9926"
"2009","North East","57542"
"2000","East Midlands","88040"
"2006","Scotland","329"
"2015","South East","618"
"2018","West Midlands","13192"
"2011","London","10755"
"2011","Scotland","2050"
"2000","North East","11107"
"2008","East of England","1676"
"2012","East Midlands","7707"
"2018","London","19215"
"2019","Wales","6654"
"2013","South East","30104"
"2014","South East","555"
"2021","South East","17760"
"2001","East of England","23117"
"2011","Wales","364"
"2019","North West","5614"
"2011","West Midlands","55401"
"2018","West Midlands","56173"
"2020","South East","17070"
"2018","London","11082"
"2015","South East","15602"
"2005","South West","6010"
"2020","South West","12644"
"2016","West Midlands","16036"
"2006","North East","877"
"2015","Scotland","23988"
"2019","Yorkshire and the Humber","21022"
"2014","West Midlands","23190"
"2018","West Midlands","64060"
"2007","South West","28627"
"2021","Yorkshire and the Humber","14272"
"2009","London","11721"
"2017","West Midlands","27233"
"2012","South East","13638"
"2019","South West","210"
"2016","London","11821"
"2014","South West","12600"
"2011","West Midlands","470"
"2015","East of England","31187"
"2005","South West","19588"
"2014","Yorkshire and the Humber","60040"
"2001","Yorkshire and the Humber","35623"
"2011","North West","17865"
"2008","South East","8254"
"2012","South East","1472"
"2005","South East","18860"
"2007","Wales","12747"
"2016","East Midlands","25863"
"2002","Yorkshire and the Humber","71863"
"2013","Wales","9509"
"2008","South East","73639"
"2000","East of England","15908"
"2009","London","13147"
"2021","South East","19488"
"2017","Wales","1694"
"2013","South East","10141"
"2013","East Midlands","11549"
"2014","London","75327"
"2021","East Midlands","19863"
"2018","North West","6996"
"2020","Yorkshire and the Humber","10559"
"2006","North West","5680"
"2013","South East","13731"
"2015","Scotland","2109"
"2011","South East","2347"
"2020","West Midlands","9884"
"2006","North East","41617"
"2013","Scotland","10787"
"2008","North West","20870"
"2005","North West","6316"
"2011","East of England","5770"
"2020","Scotland","49887"
"2021","West Midlands","6763"
"2020","West Midlands","4766"
"2017","East Midlands","7768"
"2009","Wales","13070"
"2013","North West","65288"
"2003","East of England","9062"
"2018","West Midlands","23"
"2009","Yorkshire and the Humber","14888"
"2009","London","36330"
"2012","London","6763"
"2001","Scotland","30437"
"2005","East Midlands","31166"
"2008","South East","3949"
"2019","East of England","41412"
"2007","Scotland","7614"
"2021","West Midlands","7796"
"2001","Scotland","12474"
"2019","Scotland","16930"
"2009","Scotland","1686"
"2018","East Midlands","283"
"2019","South East","12304"
"2010","London","35614"
"2002","West Midlands","13791"
"2006","South East","9975"
"2020","North West","85468"
"2004","South West","7368"
"2005","Wales","2549"
"2007","London","4900"
"2019","North West","1298"
"2000","East of England","16055"
"2011","London","6645"
"2009","North East","12453"
"2018","Wales","12281"
"2006","West Midlands","10094"
"2005","East Midlands","34202"
"2018","East of England","18420"
"2004","East Midlands","27626"
"2018","South East","10969"
"2015","Scotland","10720"
"2013","South West","12092"
"2020","North West","1279"
"2017","North West","7304"
"2010","South West","7636"
"2009","East of England","1391"
"2017","London","86709"
"2009","London","41622"
"2003","South West","13065"
"2007","South East","38955"
"2016","Scotland","80527"
"2007","South West","21316"
"2016","Scotland","7399"
"2017","North East","13815"
"2004","London","23086"
"2003","South East","12447"
"2008","South West","5654"
"2008","West Midlands","14686"
"2001","Wales","11956"
"2020","South East","97"
"2014","Yorkshire and the Humber","26930"
"2019","Wales","8238"
"2020","Scotland","10084"
"2011","North East","4377"
"2003","West Midlands","39769"
"2016","West Midlands","26392"
"2015","London","17569"
"2014","Yorkshire and the Humber","28688"
"2008","Wales","61"
"2005","South East","18326"
"2014","Wales","4851"
"2009","East Midlands","2740"
"2020","North West","53603"
"2000","West Midlands","43714"
"2012","North East","6311"
"2017","North East","18480"
"2000","East of England","6251"
"2003","Scotland","14611"
"2010","South East","842"
"2017","East of England","34331"
"2019","North West","2826"
"2019","Scotland","13475"
"2003","North West","12404"
"2009","East of England","4393"
"2001","South East","78022"
"2020","West Midlands","9213"
"2014","Scotland","30956"
"2008","East of England","228"
"2021","North East","8259"
"2012","North East","47117"
"2004","Wales","5272"
"2013","London","20583"
"2018","London","21821"
"2010","London","19679"
"2018","South East","16981"
"2009","Scotland","6490"
"2017","London","15558"
"2007","East of England","14238"
"2000","South East","14571"
"2004","Yorkshire and the Humber","10811"
"2014","South West","12053"
"2000","South East","13773"
"2009","North West","6908"
"2006","Scotland","5397"
"2008","South West","638"
"2005","East Midlands","18580"
"2020","West Midlands","12555"
"2011","South East","561"
"2014","North West","23773"
"2005","Wales","10222"
"2018","East Midlands","7212"
"2002","Yorkshire and the Humber","16572"
"2002","South West","26404"
"2021","South East","55867"
"2003","South East","8985"
"2001","London","32358"
"2009","West Midlands","15944"
"2014","Wales","4182"
"2016","Scotland","1238"
"2002","North West","2155"
"2018","North West","2123"
"2012","North East","9338"
"2009","Scotland","346"
"2015","South East","16931"
"2007","South West","20280"
"2008","North East","4346"
"2002","North West","24010"
"2006","East of England","11834"
"2002","West Midlands","36060"
"2008","London","38017"
"2018","East of England","8276"
"2009","Yorkshire and the Humber","436"
"2001","Scotland","13434"
"2008","Scotland","1736"
"2012","London","16533"
"2008","West Midlands","677"
"2014","North West","16204"
"2006","Scotland","15069"
"2009","South East","10162"
"2009","South East","6487"
"2007","Wales","17833"
"2018","East of England","27380"
"2010","North West","29734"
"2021","Scotland","11695"
"2009","London","15469"
"2014","South West","3094"
"2014","East Midlands","4708"
"2005","East Midlands","29333"
"2009","Scotland","1724"
"2017","North East","11215"
"2004","East Midlands","20007"
"2013","East of England","13966"
"2018","Yorkshire and the Humber","19482"
"2002","South East","12368"
"2008","East Midlands","6707"
"2016","North West","12937"
"2017","North West","8833"
"2013","North West","1947"
"2012","East Midlands","52857"
"2013","West Midlands","28188"
"2014","South East","24324"
"2002","West Midlands","1286"
"2006","Yorkshire and the Humber","19495"
"2012","South East","11062"
"2002","South West","23277"
"2008","South West","656"
"2019","South West","17115"
"2019","South East","28071"
"2018","East Midlands","5762"
"2020","East of England","10075"
"2007","South East","9718"
"2010","Scotland","13086"
"2001","East Midlands","26647"
"2018","West Midlands","11363"
"2007","East of England","15570"
"2001","Scotland","22764"
"2002","Scotland","11335"
"2009","North West","27520"
"2018","Yorkshire and the Humber","3218"
"2019","East of England","68641"
"2002","North West","14155"
"2015","London","3509"
"2015","West Midlands","9087"
"2003","West Midlands","31434"
"2010","East of England","15368"
"2018","West Midlands","80177"
"2008","London","10688"
"2011","East of England","5366"
"2006","Scotland","9010"
"2018","East of England","2247"
"2001","East of England","4885"
"2008","London","25692"
"2018","South West","13089"
"2009","Yorkshire and the Humber","3934"
"2018","North West","13854"
"2009","South East","16876"
"2017","East Midlands","13610"
"2008","East of England","2980"
"2020","South East","12481"
"2001","West Midlands","6744"
"2009","Yorkshire and the Humber","14730"
"2014","South East","14823"
"2015","South East","32295"
"2018","West Midlands","400"
"2006","South West","3084"
"2008","South East","31038"
"2019","South West","1119"
"2020","West Midlands","2496"
"2011","South East","3768"
"2005","North East","4871"
"2006","North West","8005"
"2019","East of England","8382"
"2015","East Midlands","19293"
"2018","North West","155796"
"2002","North East","37070"
"2011","Scotland","5801"
"2002","East Midlands","18830"
"2015","London","35420"
"2008","East of England","11580"
"2007","North East","18492"
"2013","North East","79247"
"2020","Scotland","35439"
"2004","East of England","23339"
"2007","North East","7814"
"2018","West Midlands","6169"
"2015","West Midlands","5263"
"2019","Wales","1084"
"2006","South East","11013"
"2009","London","14199"
"2013","South East","8489"
"2009","North West","34263"
"2007","South East","2168"
"2021","South East","13285"
"2018","London","25400"
"2019","Yorkshire and the Humber","25428"
"2000","South East","30286"
"2011","East Midlands","114375"
"2018","Wales","3111"
"2011","West Midlands","11340"
"2020","Wales","5274"
"2020","West Midlands","983"
"2012","West Midlands","127888"
"2009","North West","255"
"2019","London","14793"
"2004","East Midlands","19877"
"2004","South East","44207"
"2004","South East","53875"
"2012","Yorkshire and the Humber","217"
"2018","Scotland","9903"
"2001","North West","10263"
"2013","East Midlands","13419"
"2005","West Midlands","8294"
"2004","Yorkshire and the Humber","36201"
"2007","London","19031"
"2010","London","2042"
"2012","Yorkshire and the Humber","77457"
"2015","East Midlands","2578"
"2008","West Midlands","663"
"2006","Wales","3275"
"2008","North East","17262"
"2003","Wales","19662"
"2008","South West","2866"
"2019","North East","552"
"2003","West Midlands","17925"
"2005","South West","61640"
"2013","South East","14170"
"2002","North East","2692"
"2017","North East","5581"
"2002","Yorkshire and the Humber","12514"
"2007","Yorkshire and the Humber","23034"
"2019","West Midlands","12200"
"2014","South West","6353"
"2008","East of England","3948"
"2018","Wales","87"
"2004","London","38190"
"2020","South West","6038"
"2008","North West","6565"
"2021","West Midlands","6"
"2020","North West","2599"
"2009","West Midlands","3910"
"2004","West Midlands","8131"
"2012","North West","18814"
"2003","South West","10228"
"2007","North East","16859"
"2013","Scotland","10474"
"2004","Yorkshire and the Humber","14007"
"2004","North West","7889"
"2005","London","33342"
"2014","Scotland","538"
"2012","Yorkshire and the Humber","2658"
"2004","North West","9530"
"2005","East of England","21396"
"2019","London","16381"
"2012","East Midlands","13888"
"2018","South West","491"
"2004","North West","3027"
"2020","East of England","8680"
"2012","North West","425"
"2008","West Midlands","8438"
"2020","North West","18069"
"2012","East of England","26436"
"2021","North East","3436"
"2009","Wales","15030"
"2009","South West","5971"
"2002","East Midlands","24264"
"2007","East Midlands","19651"
"2018","Scotland","1263"
"2003","West Midlands","12838"
"2004","East Midlands","18501"
"2004","South East","11772"
"2017","Scotland","12779"
"2009","North East","2784"
"2011","London","4175"
"2020","Wales","25051"
"2005","Wales","2228"
"2012","South East","6041"
"2000","South East","817"
"2011","South East","45927"
"2017","Yorkshire and the Humber","933"
"2000","North East","4372"
"2015","West Midlands","5455"
"2000","Scotland","309"
"2020","North West","6658"
"2003","Scotland","33619"
"2008","North West","8183"
"2021","East Midlands","4725"
"2019","East of England","82419"
"2010","Scotland","1273"
"2019","East of England","11413"
"2005","South West","28981"
"2015","East Midlands","6962"
"2017","Wales","1592"
"2016","East of England","32559"
"2007","Yorkshire and the Humber","4928"
"2008","South West","600"
"2018","North West","5574"
"2010","London","25174"
"2015","London","10847"
"2019","East of England","14506"
"2002","North East","4515"
"2008","East of England","15432"
"2004","Scotland","10591"
"2011","East Midlands","21635"
"2019","East Midlands","2116"
"2012","London","93602"
"2005","South East","12337"
"2011","South East","4150"
"2013","Scotland","13270"
"2005","East Midlands","29796"
"2019","South West","828"
"2009","West Midlands","5126"
"2005","East of England","38503"
"2011","East of England","20207"
"2006","Scotland","26589"
"2014","East of England","452"
"2013","South East","2920"
"2006","London","21481"
"2002","West Midlands","11598"
"2001","East of England","1306"
"2000","West Midlands","94931"
"2019","Yorkshire and the Humber","1394"
"2020","East of England","17548"
"2018","Wales","7495"
"2020","Scotland","3589"
"2014","North West","30450"
"2005","Yorkshire and the Humber","18784"
"2018","South East","53215"
"2017","West Midlands","14939"
"2020","Scotland","68616"
"2014","South West","10860"
"2007","East Midlands","15355"
"2001","North East","37976"
"2020","East of England","8633"
"2009","North West","18027"
"2009","Scotland","15495"
"2002","South East","11283"
"2006","Wales","4795"
"2000","East Midlands","22806"
"2006","Wales","6035"
"2012","North West","1450"
"2001","London","26019"
"2010","North East","44605"
"2008","South East","5361"
"2008","North West","2831"
"2008","Wales","123"
"2003","Scotland","2184"
"2003","East Midlands","1243"
"2005","Scotland","607"
"2005","London","7329"
"2018","London","32011"
"2002","East of England","9328"
"2013","South West","8760"
"2009","South East","2511"
"2005","East Midlands","14716"
"2012","Scotland","1607"
"2006","South East","13256"
"2007","North West","12705"
"2006","East of England","10181"
"2003","South East","36672"
"2008","South East","5032"
"2015","Yorkshire and the Humber","13408"
"2021","South East","9916"
"2003","South West","34927"
"2019","East Midlands","791"
"2019","East Midlands","3587"
"2009","North West","2847"
"2020","London","18999"
"2003","South East","19426"
"2001","London","36812"
"2010","South East","2581"
"2008","South West","14288"
"2001","London","19829"
"2010","West Midlands","6206"
"2017","Wales","38735"
"2010","Wales","2720"
"2015","South East","8798"
"2008","North East","6498"
"2009","North West","36094"
"2010","East of England","299"
"2011","North East","11699"
"2006","Wales","12978"
"2015","Scotland","1298"
"2021","North West","6388"
"2001","East of England","73361"
"2016","South East","15714"
"2011","North East","24570"
"2017","South West","547"
"2021","South East","30978"
"2009","North West","8136"
"2019","South East","25701"
"2001","Yorkshire and the Humber","6833"
"2018","South East","40225"
"2018","Scotland","599"
"2021","Yorkshire and the Humber","7956"
"2009","London","60623"
"2007","East of England","31371"
"2014","West Midlands","19107"
"2008","North West","16777"
"2009","London","40860"
"2006","East Midlands","33420"
"2020","Yorkshire and the Humber","7606"
"2015","Scotland","6716"
"2014","South East","14568"
"2017","North West","8842"
"2001","London","39891"
"2007","North West","19629"
"2016","Scotland","16275"
"2001","London","12116"
"2009","North West","8476"
"2008","East Midlands","9550"
"2014","North West","9088"
"2018","Scotland","527"
"2002","North East","44160"
"2000","South East","9291"
"2007","South East","20596"
"2018","West Midlands","18476"
"2019","West Midlands","150"
"2006","West Midlands","72822"
"2016","London","108774"
"2010","South West","22983"
"2010","North West","69926"
"2012","Scotland","2650"
"2012","East Midlands","7511"
"2000","North East","7824"
"2003","Scotland","3626"
"2021","Yorkshire and the Humber","15785"
"2020","South East","6957"
"2005","North West","8349"
"2007","South West","28759"
"2008","South East","16263"
"2012","South East","12371"
"2003","North East","12611"
"2007","London","22244"
"2010","Wales","5198"
"2008","South East","30038"
"2003","South West","13621"
"2014","South East","21385"
"2004","South East","2482"
"2015","East Midlands","64863"
"2016","North West","24412"
"2017","North West","11356"
"2015","South East","760"
"2008","Wales","1649"
"2011","South West","16425"
"2016","Scotland","522"
"2002","North West","10269"
"2014","South East","14914"
"2003","Scotland","27908"
"2009","South East","990"
"2008","London","20216"
"2011","South East","16199"
"2006","Scotland","9283"
"2012","Wales","16796"
"2008","South East","2894"
"2014","East Midlands","1288"
"2007","South West","11421"
"2018","North East","11551"
"2010","London","16872"
"2017","North West","17142"
"2011","West Midlands","864"
"2004","East of England","377"
"2007","East of England","7622"
"2012","South West","17373"
"2019","London","2171"
"2013","South East","10243"
"2007","Wales","16642"
"2000","South West","7449"
"2009","North West","10392"
"2009","South West","724"
"2019","East Midlands","302"
"2016","North West","12691"
"2006","Yorkshire and the Humber","26692"
"2004","East of England","8514"
"2002","Yorkshire and the Humber","19053"
"2004","East of England","13263"
"2006","South East","4893"
"2012","East Midlands","10228"
"2004","Wales","1806"
"2007","Yorkshire and the Humber","13604"
"2004","South East","9586"
"2020","Scotland","489"
"2013","South East","1357"
"2003","South East","13588"
"2009","South West","16231"
"2013","Scotland","1769"
"2008","East of England","3509"
"2016","West Midlands","29052"
"2009","East Midlands","3862"
"2017","Yorkshire and the Humber","11859"
"2019","Scotland","282"
"2005","West Midlands","17242"
"2003","South West","19839"
"2017","South East","16394"
"2018","East of England","3614"
"2008","North East","583"
"2017","Scotland","7481"
"2020","South East","10440"
"2019","South East","307"
"2009","North West","719"
"2019","South East","1818"
"2008","South West","7887"
"2018","East of England","163"
"2018","South West","331"
"2009","North West","2000"
"2017","Wales","375"
"2021","South East","5402"
"2006","South East","22890"
"2013","London","15924"
"2007","Wales","13268"
"2019","South East","238"
"2012","East of England","482"
"2021","London","4381"
"2008","Wales","145"
"2010","Scotland","4692"
"2009","Scotland","7037"
"2005","London","21780"
"2013","North West","3469"
"2018","Scotland","11352"
"2010","East Midlands","9514"
"2003","West Midlands","16848"
"2021","North East","23137"
"2006","North East","29526"
"2010","Wales","6920"
"2021","South East","24491"
"2000","East of England","10123"
"2002","East Midlands","7835"
"2013","West Midlands","10620"
"2009","Wales","2764"
"2004","West Midlands","93062"
"2000","East of England","6273"
"2008","North West","10754"
"2010","South West","33369"
"2012","Yorkshire and the Humber","401"
"2001","North West","67861"
"2010","Scotland","32440"
"2008","North West","11909"
"2015","South West","6343"
"2016","South East","13790"
"2007","Yorkshire and the Humber","2845"
"2015","Yorkshire and the Humber","12098"
"2018","North West","7923"
"2015","East Midlands","25398"
"2003","North West","11235"
"2017","Wales","1721"
"2005","London","13736"
"2005","East of England","17003"
"2020","South East","4955"
"2004","South West","5828"
"2017","South West","49"
"2004","South East","12385"
"2010","Wales","13547"
"2005","South East","1407"
"2011","East Midlands","49006"
"2010","East Midlands","3587"
"2021","South West","15111"
"2016","East Midlands","5511"
"2018","Scotland","44303"
"2021","East of England","10639"
"2000","South West","26364"
"2008","South East","15155"
"2016","West Midlands","22744"
"2018","Scotland","14471"
"2001","South East","11570"
"2000","West Midlands","14416"
"2010","East of England","5662"
"2006","North West","21552"
"2005","East of England","5877"
"2011","North West","103"
"2004","North West","7615"
"2002","London","15694"
"2011","North East","31197"
"2001","London","22561"
"2018","South West","15094"
"2017","North West","4651"
"2004","South East","56056"
"2009","East of England","11735"
"2002","Yorkshire and the Humber","806"
"2007","West Midlands","1269"
"2011","East Midlands","18490"
"2011","South West","220"
"2019","South East","2380"
"2011","West Midlands","948"
"2009","Scotland","14250"
"2005","Yorkshire and the Humber","57554"
"2009","West Midlands","14342"
"2014","South East","127"
"2005","Scotland","9971"
"2010","West Midlands","16577"
"2006","Scotland","23723"
"2021","West Midlands","5838"
"2007","Scotland","19502"
"2007","West Midlands","11334"
"2019","London","10713"
"2011","North West","18328"
"2001","East of England","21180"
"2005","South East","4442"
"2017","Scotland","10740"
"2021","Scotland","108"
"2019","East Midlands","11609"
"2021","Scotland","4372"
"2018","Wales","7799"
"2014","East of England","4109"
"2017","Scotland","37598"
"2008","North West","22260"
"2006","East Midlands","5309"
"2015","North West","137736"
"2010","East of England","455"
"2021","Yorkshire and the Humber","24766"
"2019","Scotland","2125"
"2009","South East","18703"
"2017","East of England","19057"
"2008","Yorkshire and the Humber","10028"
"2001","Wales","15879"
"2015","Yorkshire and the Humber","2785"
"2002","South East","10981"
"2007","North West","33902"
"2011","South East","9642"
"2020","East of England","81261"
"2021","East Midlands","3296"
"2007","North West","13641"
"2001","South West","3957"
"2007","North East","5959"
"2009","South West","19034"
"2004","Wales","112905"
"2016","South East","23167"
"2010","Scotland","1499"
"2009","Scotland","6486"
"2009","East of England","32890"
"2004","North West","107011"
"2012","North East","21735"
"2019","South East","14492"
"2009","North West","15274"
"2018","East Midlands","22717"
"2020","Yorkshire and the Humber","1845"
"2012","Wales","11140"
"2001","East of England","12032"
"2005","Scotland","7540"
"2015","West Midlands","16225"
"2019","North West","8066"
"2002","South East","17298"
"2000","London","128323"
"2005","North West","16060"
"2019","North West","7076"
"2012","South East","28154"
"2003","South West","13885"
"2015","North West","167"
"2014","East of England","4605"
"2001","Scotland","3340"
"2011","South East","22893"
"2019","South East","23280"
"2010","North East","14727"
"2002","South East","10238"
"2008","South East","782"
"2012","South East","4542"
"2001","West Midlands","29646"
"2008","Wales","26450"
"2020","London","10162"
"2014","North West","30260"
"2012","Scotland","1656"
"2021","South East","14161"
"2019","North West","18615"
"2021","Scotland","2528"
"2000","Scotland","288"
"2008","West Midlands","22253"
"2016","North East","10432"
"2016","South East","5583"
"2005","Wales","10682"
"2014","North East","4239"
"2016","South East","101989"
"2004","South East","4786"
"2013","Yorkshire and the Humber","17936"
"2010","West Midlands","10681"
"2009","North East","9157"
"2013","South West","36535"
"2015","London","14610"
"2012","Wales","7137"
"2004","South East","10093"
"2016","Scotland","12265"
"2005","South East","2340"
"2003","North East","18182"
"2011","West Midlands","3993"
"2019","Scotland","13815"
"2008","East of England","3729"
"2002","Wales","26180"
"2003","North West","4328"
"2012","South East","113362"
"2010","Yorkshire and the Humber","418"
"2013","East of England","16497"
"2002","South East","67896"
"2016","Scotland","7891"
"2014","South East","93727"
"2007","North West","1099"
"2006","Wales","3458"
"2001","East of England","4360"
"2021","East Midlands","4590"
"2018","East of England","21568"
"2021","London","15310"
"2018","West Midlands","517"
"2019","South East","15687"
"2003","North West","74213"
"2013","Wales","7329"
"2005","Yorkshire and the Humber","515"
"2009","London","82421"
"2010","London","13941"
"2006","South East","129795"
"2009","South West","7272"
"2012","South East","336"
"2017","South West","37688"
"2012","South East","4682"
"2000","East Midlands","9628"
"2012","East of England","3622"
"2013","North West","392"
"2005","South West","4435"
"2014","North West","19112"
"2006","East Midlands","5738"
"2005","Yorkshire and the Humber","1345"
"2015","West Midlands","1053"
"2009","East of England","4415"
"2004","Wales","5291"
"2020","Scotland","12024"
"2016","Scotland","6052"
"2021","North West","921"
"2014","Wales","4070"
"2019","South East","16573"
"2010","Yorkshire and the Humber","28773"
"2017","Yorkshire and the Humber","92921"
"2010","Scotland","7369"
"2005","North East","16720"
"2019","North East","739"
"2020","East of England","28662"
"2005","South West","8354"
"2004","South West","85089"
"2003","South East","27234"
"2008","London","9447"
"2010","Scotland","2876"
"2021","South East","7225"
"2020","Scotland","1471"
"2012","Scotland","15900"
"2018","Scotland","144"
"2004","Yorkshire and the Humber","9425"
"2001","Yorkshire and the Humber","548"
"2014","Scotland","15080"
"2021","North West","13788"
"2015","South East","14617"
"2008","East of England","10030"
"2007","Scotland","16078"
"2019","Wales","14396"
"2008","Wales","13971"
"2012","Wales","16841"
"2012","West Midlands","12313"
"2019","South East","22389"
"2014","East of England","26924"
"2013","North West","1542"
"2010","South East","53590"
"2015","East Midlands","8416"
"2004","South East","945"
"2015","North West","8991"
"2021","North West","6644"
"2003","West Midlands","15145"
"2021","West Midlands","10068"
"2005","East of England","12669"
"2007","North West","2746"
"2013","Yorkshire and the Humber","16495"
"2007","South East","20484"
"2004","South West","8017"
"2010","South East","591"
"2006","North West","16294"
"2016","North West","140177"
"2011","Yorkshire and the Humber","446"
"2021","Yorkshire and the Humber","1244"
"2015","Yorkshire and the Humber","1040"
"2017","London","24955"
"2005","West Midlands","24229"
"2014","Scotland","24893"
"2008","Wales","4489"
"2015","North East","8241"
"2002","North West","9404"
"2011","London","99486"
"2014","Yorkshire and the Humber","19768"
"2003","Yorkshire and the Humber","9668"
"2010","Wales","17648"
"2006","South West","11508"
"2013","Scotland","5728"
"2004","South West","4273"
"2003","West Midlands","639"
"2019","North West","16693"
"2021","South East","14609"
"2019","Scotland","4838"
"2010","East of England","21451"
"2020","West Midlands","14833"
"2002","North West","3104"
"2017","Scotland","11223"
"2016","East Midlands","7297"
"2019","Yorkshire and the Humber","23989"
"2007","East Midlands","1886"
"2001","West Midlands","18557"
"2001","Scotland","25842"
"2004","North West","11336"
"2015","South West","43"
"2002","South West","9057"
"2000","North East","15286"
"2007","North East","38403"
"2017","West Midlands","8170"
"2019","North West","914"
"2018","North West","14784"
"2009","North West","220"
"2002","London","41118"
"2005","Yorkshire and the Humber","7854"
"2018","East Midlands","40400"
"2008","South East","3369"
"2005","South East","11535"
"2005","Yorkshire and the Humber","1899"
"2018","South East","6453"
"2018","North West","9311"
"2006","East Midlands","6376"
"2013","South West","1039"
"2018","South East","2659"
"2000","London","24503"
"2011","Yorkshire and the Humber","19835"
"2002","East Midlands","47537"
"2003","London","83203"
"2015","Scotland","1046"
"2001","West Midlands","19707"
"2009","East of England","27792"
"2001","East of England","15121"
"2005","Scotland","51488"
"2008","South East","6375"
"2021","South East","474"
"2010","London","31915"
"2007","North East","5181"
"2009","South West","298"
"2017","East Midlands","5867"
"2013","North West","9052"
"2013","South West","8057"
"2019","East of England","24296"
"2008","West Midlands","38324"
"2009","South West","2211"
"2017","South West","22201"
"2005","North East","32807"
"2011","South East","15429"
"2020","Wales","1601"
"2001","West Midlands","4883"
"2012","West Midlands","508"
"2005","East Midlands","4315"
"2009","North West","220"
"2007","Wales","3819"
"2002","Scotland","20855"
"2011","South East","15489"
"2018","Yorkshire and the Humber","804"
"2021","Yorkshire and the Humber","8464"
"2004","North West","17122"
"2000","Scotland","4499"
"2016","South East","3362"
"2008","Wales","2563"
"2009","North West","18964"
"2003","North West","17444"
"2018","London","33933"
"2002","London","23724"
"2014","Yorkshire and the Humber","5473"
"2020","Yorkshire and the Humber","15679"
